id,long,lat,dro1945,dro2045B1,dro2095B1,dro2045A1fi,dro2095A1fi,gdd1945,gdd2045B1,gdd2095B1,gdd2045A1fi,gdd2095A1fi,Tc1945,Tc2045B1,Tc2095B1,Tc2045A1fi,Tc2095A1fi,Tw1945,Tw2045B1,Tw2095B1,Tw2045A1fi,Tw2095A1fi
29636,31.08,62.75,0.02,0.018,0.018,0.02,0.02,1051,1353,1569,1468,2265,-10.8,-7.2,-5.5,-6.6,-1.5,16.4,18.2,19.4,18.8,22.5
29637,31.08,62.92,0.02,0.018,0.018,0.02,0.02,1033,1315,1524,1429,2207,-10.9,-7.4,-5.6,-6.8,-1.7,16.2,18.1,19.3,18.7,22.4
29638,31.08,63.08,0.02,0.018,0.018,0.02,0.02,1012,1287,1493,1399,2172,-11.2,-7.7,-5.9,-7.1,-1.9,16.1,18,19.1,18.6,22.2
29639,31.08,63.25,0.02,0.018,0.018,0.02,0.02,971,1240,1438,1352,2107,-11.4,-8.1,-6.3,-7.5,-2.3,15.9,17.7,18.9,18.3,22
29640,31.08,63.42,0.02,0.018,0.018,0.02,0.02,1016,1272,1473,1388,2147,-11.2,-7.9,-6,-7.4,-2.1,16.3,18,19.2,18.6,22.3
29641,31.08,63.58,0.02,0.018,0.018,0.02,0.02,996,1245,1450,1359,2107,-11.3,-8,-6.1,-7.5,-2.2,16.1,18,19.2,18.5,22.2
29642,31.08,63.75,0.02,0.018,0.018,0.02,0.02,994,1238,1440,1343,2082,-11.4,-8.2,-6.2,-7.7,-2.2,16.1,18,19.2,18.4,22.1
29643,31.08,63.92,0.02,0.018,0.018,0.02,0.02,965,1212,1402,1312,2048,-11.7,-8.3,-6.3,-7.9,-2.3,16,17.9,19.2,18.3,22
29644,31.08,64.08,0.02,0.018,0.018,0.02,0.02,937,1183,1376,1291,2008,-11.9,-8.5,-6.5,-8.1,-2.5,15.8,17.7,19,18.1,21.8
29645,31.08,64.25,0.02,0.018,0.018,0.02,0.02,909,1142,1329,1247,1961,-12.1,-8.7,-6.6,-8.3,-2.6,15.7,17.5,18.8,17.9,21.6
29646,31.08,64.42,0.02,0.018,0.018,0.02,0.02,938,1179,1369,1284,2003,-11.8,-8.4,-6.3,-7.9,-2.3,15.8,17.7,19,18.1,21.8
29647,31.08,64.58,0.02,0.018,0.018,0.02,0.02,887,1118,1309,1228,1930,-12.1,-8.7,-6.6,-8.2,-2.5,15.6,17.3,18.6,17.7,21.4
29648,31.08,64.75,0.02,0.018,0.018,0.02,0.02,888,1112,1301,1224,1923,-12.1,-8.7,-6.6,-8.2,-2.5,15.5,17.2,18.5,17.7,21.3
29649,31.08,64.92,0.02,0.018,0.018,0.02,0.02,880,1109,1298,1218,1922,-12.2,-8.8,-6.6,-8.3,-2.6,15.4,17.2,18.5,17.6,21.3
29650,31.08,65.08,0.02,0.018,0.018,0.02,0.02,881,1109,1303,1223,1923,-12,-8.7,-6.6,-8.2,-2.4,15.4,17.2,18.5,17.7,21.4
29651,31.08,65.25,0.02,0.018,0.018,0.02,0.02,859,1088,1274,1187,1884,-12.3,-9,-6.8,-8.5,-2.7,15.3,17.1,18.4,17.5,21.2
29652,31.08,65.42,0.02,0.018,0.018,0.02,0.02,797,1023,1200,1121,1791,-12.7,-9.3,-7.1,-8.9,-3.1,14.8,16.7,18,17.1,20.8
29653,31.08,65.58,0.02,0.018,0.018,0.02,0.02,773,990,1166,1089,1755,-12.8,-9.3,-7.2,-9,-3.2,14.6,16.4,17.7,16.8,20.5
29654,31.08,65.75,0.02,0.018,0.018,0.02,0.02,794,1022,1200,1116,1788,-12.6,-9.2,-7,-8.7,-2.9,14.8,16.6,17.9,17,20.7
29655,31.08,65.92,0.02,0.018,0.018,0.02,0.02,793,1014,1192,1117,1790,-12.5,-9.1,-7,-8.6,-2.8,14.8,16.6,17.9,17,20.7
29656,31.08,66.08,0.02,0.018,0.018,0.02,0.02,780,1003,1180,1111,1786,-12.6,-9.1,-7,-8.7,-2.8,14.7,16.5,17.8,17,20.6
29657,31.08,66.25,0.02,0.018,0.018,0.02,0.02,752,968,1143,1070,1733,-12.7,-9.2,-7,-8.7,-2.6,14.5,16.3,17.6,16.7,20.3
29658,31.08,66.42,0.02,0.018,0.018,0.02,0.02,708,926,1095,1026,1673,-13,-9.3,-7.1,-8.8,-2.5,14.2,16,17.3,16.4,20
29659,31.08,66.58,0.02,0.018,0.018,0.02,0.02,743,961,1132,1067,1726,-12.7,-9.1,-6.9,-8.5,-2.3,14.4,16.2,17.5,16.6,20.3
29660,31.08,66.75,0.02,0.018,0.018,0.02,0.02,701,906,1077,1008,1652,-13,-9.5,-7.3,-8.9,-2.7,14.1,15.8,17.1,16.2,19.8
29661,31.08,66.92,0.02,0.018,0.018,0.02,0.02,643,854,1022,947,1584,-13.3,-9.8,-7.6,-9.2,-3,13.6,15.4,16.7,15.8,19.4
29662,31.08,67.08,0.02,0.018,0.018,0.02,0.02,607,808,972,895,1513,-13.5,-10,-7.8,-9.4,-3.2,13.3,15,16.3,15.3,18.9
29663,31.08,67.25,0.02,0.018,0.018,0.02,0.02,508,704,855,785,1372,-14.1,-10.6,-8.4,-10,-3.8,12.4,14.2,15.5,14.5,18.1
29664,31.08,67.42,0.02,0.018,0.018,0.02,0.02,547,741,899,829,1438,-13.6,-10.1,-7.8,-9.5,-3.3,12.7,14.5,15.8,14.8,18.5
29665,31.08,67.58,0.02,0.018,0.018,0.02,0.02,603,803,965,895,1518,-12.8,-9.3,-7.1,-8.7,-2.5,13.2,14.9,16.2,15.2,18.8
29666,31.08,67.75,0.02,0.018,0.018,0.02,0.02,587,786,953,881,1509,-12.7,-9.1,-6.9,-8.6,-2.3,13,14.7,16,15,18.6
29667,31.08,67.92,0.02,0.018,0.018,0.02,0.02,501,691,845,776,1377,-13.1,-9.5,-7.2,-8.9,-2.6,12.3,14,15.3,14.3,17.9
29668,31.08,68.08,0.02,0.018,0.018,0.02,0.02,566,765,927,861,1498,-12.3,-8.4,-6.1,-7.9,-1.5,12.7,14.3,15.6,14.7,18.3
29669,31.08,68.25,0.02,0.018,0.018,0.02,0.02,471,658,812,746,1352,-12.7,-8.6,-6.1,-8.1,-1.5,11.9,13.6,14.9,13.9,17.5
29670,31.08,68.42,0.02,0.018,0.018,0.02,0.02,542,745,918,845,1500,-11.5,-7.3,-4.8,-6.9,-0.1,12.4,14.2,15.6,14.6,18.4
29671,31.08,68.58,0.02,0.018,0.018,0.02,0.02,572,805,991,899,1597,-10.8,-6.4,-3.7,-5.9,1,12.5,14.9,16.6,15.1,19.5
29672,31.08,68.75,0.02,0.018,0.018,0.02,0.02,512,751,932,838,1539,-10.7,-5.9,-3.2,-5.6,1.5,11.9,14.5,16.3,14.7,19.2
29673,31.08,68.92,0.02,0.018,0.018,0.02,0.02,461,691,873,767,1461,-10.7,-5.7,-2.7,-5.5,2,11.4,13.7,15.4,13.9,18.2
29674,31.08,69.08,0.02,0.018,0.018,0.02,0.02,390,610,780,686,1352,-10.9,-5.5,-2.4,-5.3,2.4,10.7,12.8,14.2,13.1,17.2
29675,31.08,69.25,0.02,0.018,0.019,0.02,0.02,431,665,850,748,1467,-9.6,-4.3,-1.2,-4.2,3.6,10.9,12.9,14.6,13.3,17.6
29676,31.08,69.42,0.02,0.019,0.019,0.02,0.03,446,688,884,775,1560,-8.8,-3.4,-0.3,-3.3,4.4,10.9,13,14.8,13.2,17.7
29677,31.08,69.58,0.02,0.019,0.019,0.02,0.03,404,637,822,723,1547,-8.4,-3,0.1,-2.9,4.6,10.4,12.7,14.4,12.9,17.4
29678,31.08,69.75,0.02,0.019,0.019,0.02,0.03,317,535,710,615,1407,-8.5,-3.1,0,-3,4.4,9.5,12,13.7,12.2,16.7
29679,31.25,36.92,0.56,0.57,0.586,0.58,0.62,4715,5438,5859,5740,7191,9.6,10.7,11.4,11.1,13.9,26.8,30.7,32.6,31.9,38.3
29680,31.25,37.08,0.56,0.564,0.579,0.57,0.62,3955,4703,5139,5011,6492,6.7,8,8.7,8.3,11.2,25.2,29.2,31.2,30.4,36.9
29681,31.25,37.25,0.57,0.553,0.569,0.56,0.62,3199,3934,4370,4242,5742,3.9,5.3,6.1,5.4,8.4,23.6,27.6,29.5,28.8,35.3
29682,31.25,37.42,0.57,0.582,0.592,0.59,0.62,2688,3370,3750,3649,5085,1.5,2.9,3.9,3,6,22,25.9,27.9,27.1,33.6
29683,31.25,37.58,0.54,0.566,0.59,0.58,0.63,2158,2817,3177,3065,4349,-1,0.4,1.4,0.5,3.5,20,23.9,25.9,25.1,31.6
29684,31.25,37.75,0.48,0.538,0.564,0.55,0.65,1771,2416,2757,2644,3861,-2.9,-1.6,-0.5,-1.4,1.5,18.3,22.2,24.1,23.5,29.8
29685,31.25,37.92,0.48,0.53,0.556,0.54,0.64,1780,2425,2767,2657,3869,-2.8,-1.5,-0.4,-1.4,1.6,18.3,22.3,24.2,23.5,29.9
29686,31.25,38.08,0.49,0.542,0.568,0.56,0.66,2229,2908,3271,3155,4444,-0.6,0.7,1.8,0.9,3.8,20.2,24.1,26,25.3,31.7
29687,31.25,38.25,0.48,0.531,0.562,0.55,0.66,2177,2845,3201,3085,4357,-0.7,0.5,1.7,0.7,3.7,19.8,23.9,25.9,25.1,31.6
29688,31.25,38.42,0.46,0.513,0.544,0.53,0.65,1883,2536,2865,2762,3961,-2.1,-0.9,0.3,-0.7,2.4,18.6,22.7,24.6,24,30.5
29689,31.25,38.58,0.48,0.547,0.583,0.57,0.66,2468,3124,3470,3396,4741,0.4,1.9,3.1,2.1,5.3,21,25,27,26.6,33.7
29690,31.25,38.75,0.48,0.546,0.586,0.58,0.67,2174,2804,3130,3069,4313,-0.9,0.6,1.7,0.8,4,19.9,23.8,25.8,25.6,33
29691,31.25,38.92,0.47,0.537,0.576,0.57,0.66,1993,2609,2923,2863,4047,-1.8,-0.3,1,-0.1,3.3,19.1,23.1,25.1,25,32.5
29692,31.25,39.08,0.57,0.636,0.663,0.66,0.71,2473,3085,3413,3360,4653,-0.1,1.6,2.9,1.8,5.2,21.1,25.1,27.1,27.1,34.9
29693,31.25,39.25,0.6,0.655,0.682,0.67,0.72,2564,3173,3504,3451,4763,0.1,1.9,3.2,2.1,5.7,21.5,25.6,27.6,27.7,35.7
29694,31.25,39.42,0.62,0.665,0.692,0.68,0.73,2552,3170,3496,3442,4760,0.1,2,3.2,2.2,5.8,21.5,25.6,27.6,27.7,35.7
29695,31.25,39.58,0.6,0.644,0.672,0.66,0.71,2402,3000,3329,3268,4540,-0.5,1.4,2.6,1.7,5.2,20.9,24.9,27,27,35
29696,31.25,39.75,0.64,0.659,0.686,0.68,0.72,2626,3233,3575,3503,4857,0.1,2.3,3.6,2.5,6.1,21.7,25.7,27.8,27.8,35.8
29697,31.25,39.92,0.49,0.529,0.57,0.56,0.64,2077,2669,2993,2909,4114,-1.6,0.5,1.5,0.7,4,19.4,23.5,25.7,25.5,33.5
29698,31.25,40.08,0.55,0.578,0.609,0.6,0.66,2461,3075,3410,3334,4655,-0.2,2.1,3.2,2.3,5.7,21,25.2,27.3,27.1,35.1
29699,31.25,40.25,0.46,0.486,0.526,0.51,0.59,2210,2801,3125,3040,4284,-0.9,1.4,2.4,1.7,4.9,19.9,24,26.2,25.9,33.9
29700,31.25,40.42,0.41,0.435,0.479,0.47,0.55,2023,2626,2940,2853,4053,-1.4,1.1,2,1.4,4.5,18.9,23.3,25.5,25.1,33.1
29701,31.25,40.58,0.35,0.381,0.426,0.41,0.51,1844,2426,2737,2655,3814,-1.8,0.7,1.5,1,4,18.1,22.4,24.7,24.2,32.2
29702,31.25,40.75,0.35,0.361,0.395,0.39,0.49,2409,3041,3381,3300,4656,1,3.6,4.5,3.9,7.2,20.1,24.5,26.6,26.2,33.8
29703,31.25,40.92,0.29,0.296,0.329,0.32,0.44,2561,3237,3631,3497,4847,2.3,4.9,5.7,5.2,8.3,20.4,24.4,26.3,25.7,32.3
29704,31.25,41.08,0.23,0.241,0.274,0.26,0.37,2733,3508,3904,3755,5049,3.8,6.1,7,6.7,9.6,20.8,24.6,26.3,25.6,31.1
29705,31.25,46.58,0.5,0.58,0.588,0.6,0.62,2408,2953,3327,3150,4461,-4,-0.1,0.9,0.6,4.3,22.3,25.2,27.5,26.3,33.3
29706,31.25,46.75,0.47,0.561,0.569,0.58,0.6,2420,2972,3336,3172,4481,-4.2,-0.3,0.9,0.5,4.4,22.5,25.5,27.6,26.5,33.4
29707,31.25,46.92,0.46,0.544,0.556,0.56,0.59,2409,2962,3325,3164,4470,-4.5,-0.3,0.8,0.5,4.4,22.4,25.6,27.6,26.6,33.5
29708,31.25,47.08,0.44,0.529,0.545,0.55,0.58,2408,2959,3327,3165,4464,-4.8,-0.4,0.7,0.3,4.4,22.6,25.7,27.8,26.8,33.4
29709,31.25,47.25,0.42,0.511,0.525,0.54,0.58,2379,2933,3293,3141,4423,-5,-0.7,0.5,0,4.2,22.4,25.6,27.6,26.7,33.4
29710,31.25,47.42,0.41,0.497,0.51,0.52,0.56,2352,2908,3265,3117,4380,-5.3,-0.7,0.4,-0.1,4.1,22.3,25.5,27.4,26.6,33.3
29711,31.25,47.58,0.41,0.5,0.514,0.52,0.56,2388,2946,3298,3150,4423,-5.3,-0.6,0.6,-0.1,4.2,22.4,25.6,27.5,26.7,33.4
29712,31.25,47.75,0.38,0.471,0.486,0.5,0.55,2323,2875,3226,3083,4320,-5.7,-0.9,0.3,-0.3,3.8,22.2,25.2,27.2,26.4,33
29713,31.25,47.92,0.33,0.435,0.452,0.46,0.52,2217,2766,3110,2971,4190,-6.2,-1.4,-0.2,-0.9,3.4,21.7,24.8,26.8,26,32.6
29714,31.25,48.08,0.33,0.434,0.449,0.46,0.52,2217,2776,3115,2979,4197,-6.2,-1.5,-0.4,-1,3.2,21.7,24.9,26.8,26,32.5
29715,31.25,48.25,0.3,0.412,0.432,0.44,0.51,2184,2731,3075,2933,4144,-6.4,-1.7,-0.5,-1.2,2.9,21.5,24.7,26.6,25.7,32.3
29716,31.25,48.42,0.26,0.377,0.396,0.41,0.48,2111,2659,2999,2866,4063,-6.5,-1.9,-0.8,-1.4,2.7,21.1,24.2,26.3,25.4,32.1
29717,31.25,48.58,0.24,0.357,0.376,0.39,0.48,2090,2639,2968,2844,4034,-6.6,-1.8,-0.8,-1.4,2.8,21,24.1,26,25.2,31.8
29718,31.25,48.75,0.22,0.337,0.367,0.39,0.47,2078,2632,2960,2831,4024,-6.4,-1.8,-0.8,-1.4,2.7,20.9,23.9,26.1,25,31.8
29719,31.25,48.92,0.21,0.314,0.35,0.37,0.47,2026,2575,2900,2773,3958,-6.6,-2,-0.9,-1.5,2.6,20.5,23.5,25.8,24.7,31.6
29720,31.25,49.08,0.2,0.306,0.343,0.36,0.46,2020,2559,2887,2766,3945,-6.6,-2,-0.9,-1.6,2.6,20.5,23.3,25.6,24.5,31.4
29721,31.25,49.25,0.2,0.304,0.343,0.36,0.46,2005,2549,2880,2756,3947,-6.4,-1.9,-0.9,-1.6,2.6,20.3,23.2,25.6,24.3,31.4
29722,31.25,49.42,0.2,0.303,0.343,0.35,0.46,2041,2582,2916,2794,3986,-6.2,-1.6,-0.6,-1.5,3,20.6,23.3,25.6,24.5,31.4
29723,31.25,49.58,0.18,0.29,0.33,0.33,0.45,2021,2558,2882,2763,3958,-6.3,-1.6,-0.6,-1.5,2.9,20.4,23.2,25.5,24.3,31.3
29724,31.25,49.75,0.18,0.287,0.327,0.33,0.45,2038,2577,2905,2782,3978,-6.2,-1.4,-0.4,-1.5,3.1,20.5,23.2,25.5,24.4,31.3
29725,31.25,49.92,0.17,0.272,0.313,0.31,0.43,2017,2545,2875,2754,3948,-6.3,-1.5,-0.4,-1.5,3.1,20.4,23,25.4,24.2,31.2
29726,31.25,50.08,0.17,0.271,0.308,0.3,0.43,2050,2575,2903,2778,3976,-6.1,-1.3,-0.3,-1.3,3.2,20.5,23.2,25.4,24.3,31.3
29727,31.25,50.25,0.15,0.254,0.296,0.29,0.42,2045,2559,2896,2768,3968,-6.1,-1.3,-0.3,-1.3,3.2,20.5,23.1,25.4,24.2,31.2
29728,31.25,50.42,0.15,0.242,0.283,0.27,0.41,2029,2543,2873,2744,3946,-6.2,-1.3,-0.3,-1.4,3.2,20.5,23,25.2,24.1,31.1
29729,31.25,50.58,0.13,0.224,0.27,0.26,0.39,1996,2503,2839,2711,3900,-6.4,-1.5,-0.4,-1.3,3.1,20.3,22.7,25.1,23.9,30.9
29730,31.25,50.75,0.12,0.206,0.252,0.24,0.38,1964,2478,2803,2672,3854,-6.6,-1.6,-0.6,-1.3,2.9,20.1,22.6,24.9,23.7,30.6
29731,31.25,50.92,0.1,0.193,0.239,0.23,0.36,1938,2432,2760,2633,3810,-6.8,-1.8,-0.7,-1.4,2.8,20.1,22.4,24.5,23.5,30.3
29732,31.25,51.08,0.08,0.173,0.219,0.21,0.35,1896,2388,2716,2585,3746,-7,-1.9,-0.9,-1.5,2.6,19.8,22.2,24.5,23.3,30.1
29733,31.25,51.25,0.07,0.16,0.206,0.19,0.33,1868,2342,2658,2536,3697,-7.2,-2.2,-1.1,-1.5,2.4,19.7,22,24.2,23.1,29.9
29734,31.25,51.42,0.05,0.145,0.188,0.18,0.32,1834,2308,2627,2498,3654,-7.3,-2.3,-1.2,-1.5,2.4,19.6,21.9,24,22.9,29.5
29735,31.25,51.58,0.04,0.128,0.172,0.16,0.3,1791,2258,2576,2449,3599,-7.7,-2.6,-1.5,-1.7,2.1,19.4,21.6,23.8,22.6,29.2
29736,31.25,51.75,0.04,0.119,0.167,0.15,0.29,1800,2263,2578,2452,3596,-7.6,-2.6,-1.5,-1.7,2.1,19.4,21.6,23.8,22.6,29.2
29737,31.25,51.92,0.03,0.109,0.156,0.14,0.28,1770,2231,2541,2418,3551,-7.8,-2.7,-1.6,-1.8,2,19.3,21.4,23.7,22.3,29.1
29738,31.25,52.08,0.03,0.108,0.154,0.14,0.27,1770,2228,2541,2417,3553,-7.7,-2.8,-1.8,-1.9,1.9,19.2,21.4,23.6,22.3,29.1
29739,31.25,52.25,0.03,0.103,0.15,0.13,0.27,1761,2220,2529,2406,3538,-7.9,-2.8,-1.8,-1.9,1.8,19.1,21.3,23.6,22.2,29
29740,31.25,52.42,0.03,0.095,0.14,0.13,0.27,1753,2207,2518,2396,3523,-7.9,-2.9,-1.9,-2,1.8,19.1,21.3,23.6,22.2,29
29741,31.25,52.58,0.02,0.092,0.137,0.12,0.27,1730,2181,2491,2360,3484,-8.1,-3.1,-2.1,-2.2,1.6,19,21.1,23.4,22,28.7
29742,31.25,52.75,0.02,0.08,0.132,0.11,0.26,1708,2160,2469,2343,3457,-8.1,-3.2,-2.2,-2.3,1.5,18.9,21,23.2,21.9,28.6
29743,31.25,52.92,0.02,0.072,0.121,0.11,0.26,1679,2124,2431,2306,3415,-8.2,-3.3,-2.3,-2.4,1.4,18.7,20.9,23.1,21.8,28.5
29744,31.25,53.08,0.02,0.067,0.116,0.1,0.25,1655,2092,2392,2268,3363,-8.4,-3.5,-2.5,-2.6,1.3,18.5,20.7,22.9,21.6,28.3
29745,31.25,53.25,0.02,0.059,0.11,0.09,0.24,1622,2055,2359,2233,3322,-8.4,-3.6,-2.6,-2.7,1.2,18.4,20.5,22.8,21.4,28.2
29746,31.25,53.42,0.02,0.052,0.102,0.08,0.23,1614,2039,2339,2219,3299,-8.5,-3.6,-2.5,-2.7,1.2,18.4,20.5,22.6,21.4,28.1
29747,31.25,53.58,0.02,0.051,0.103,0.08,0.23,1601,2024,2317,2189,3262,-8.5,-3.8,-2.7,-2.9,1.1,18.3,20.4,22.6,21.2,27.9
29748,31.25,53.75,0.02,0.043,0.094,0.06,0.22,1564,1984,2269,2145,3212,-8.7,-3.9,-2.8,-2.9,1.1,18.1,20.1,22.3,20.9,27.4
29749,31.25,53.92,0.02,0.036,0.087,0.06,0.21,1536,1957,2242,2118,3156,-8.7,-4,-2.9,-3.1,1,17.9,20,22,20.8,26.9
29750,31.25,54.08,0.02,0.03,0.073,0.04,0.19,1508,1912,2198,2074,3102,-8.9,-4.2,-3.1,-3.2,0.8,17.8,19.7,21.9,20.5,26.6
29751,31.25,54.25,0.02,0.029,0.075,0.04,0.18,1517,1923,2207,2078,3099,-8.9,-4,-2.9,-3.1,1,18,19.8,21.8,20.5,26.5
29752,31.25,54.42,0.02,0.026,0.069,0.04,0.17,1482,1897,2174,2055,3064,-9,-4.2,-3.1,-3.2,0.8,17.7,19.6,21.6,20.3,26.3
29753,31.25,54.58,0.02,0.032,0.077,0.04,0.18,1499,1912,2187,2068,3078,-8.8,-4,-2.9,-3.1,0.9,17.9,19.7,21.8,20.4,26.4
29754,31.25,54.75,0.02,0.036,0.086,0.05,0.18,1507,1933,2217,2086,3110,-8.8,-4,-2.9,-3.1,1,17.9,19.8,21.9,20.5,26.5
29755,31.25,54.92,0.02,0.039,0.086,0.05,0.19,1488,1909,2196,2071,3087,-8.8,-4.1,-3,-3.2,0.9,17.8,19.7,21.8,20.5,26.4
29756,31.25,55.08,0.02,0.034,0.085,0.04,0.18,1444,1872,2159,2030,3033,-8.9,-4.3,-3.2,-3.4,0.7,17.6,19.6,21.6,20.3,26.2
29757,31.25,55.25,0.02,0.043,0.095,0.06,0.19,1473,1902,2188,2058,3069,-8.9,-4.1,-3.1,-3.2,0.8,17.8,19.7,21.8,20.4,26.4
29758,31.25,55.42,0.02,0.046,0.098,0.06,0.19,1455,1885,2168,2041,3042,-8.9,-4.2,-3.2,-3.3,0.7,17.7,19.7,21.7,20.4,26.3
29759,31.25,55.58,0.02,0.054,0.102,0.06,0.2,1449,1881,2167,2033,3038,-8.9,-4.3,-3.2,-3.4,0.6,17.6,19.7,21.7,20.4,26.3
29760,31.25,55.75,0.02,0.056,0.104,0.07,0.2,1419,1854,2134,2006,3003,-9.1,-4.4,-3.3,-3.5,0.5,17.6,19.6,21.6,20.3,26.2
29761,31.25,55.92,0.02,0.054,0.105,0.07,0.19,1407,1835,2109,1988,2979,-9.2,-4.6,-3.6,-3.7,0.3,17.5,19.5,21.5,20.2,26.1
29762,31.25,56.08,0.02,0.061,0.108,0.07,0.19,1422,1840,2118,1994,2988,-9,-4.6,-3.5,-3.6,0.4,17.7,19.6,21.6,20.2,26
29763,31.25,56.25,0.02,0.056,0.103,0.07,0.18,1408,1818,2090,1961,2937,-9.2,-4.7,-3.5,-3.8,0.3,17.5,19.6,21.3,20.2,25.7
29764,31.25,56.42,0.02,0.04,0.078,0.05,0.16,1370,1769,2032,1904,2859,-9.4,-4.8,-3.6,-4,0.1,17.3,19.3,21,19.9,25.2
29765,31.25,56.58,0.02,0.042,0.078,0.05,0.16,1382,1770,2033,1911,2847,-9.3,-4.7,-3.5,-3.9,0.2,17.4,19.4,20.9,20,24.9
29766,31.25,56.75,0.02,0.061,0.095,0.07,0.17,1431,1821,2080,1953,2908,-9,-4.5,-3.3,-3.7,0.4,17.8,19.7,21,20.2,24.9
29767,31.25,56.92,0.02,0.055,0.085,0.07,0.16,1412,1789,2049,1926,2870,-9.1,-4.8,-3.5,-4,0.2,17.7,19.5,20.9,20.1,24.7
29768,31.25,57.08,0.02,0.06,0.093,0.07,0.16,1439,1821,2083,1959,2907,-8.9,-4.7,-3.4,-3.9,0.2,17.9,19.8,21.1,20.4,24.9
29769,31.25,57.25,0.02,0.054,0.089,0.06,0.16,1437,1802,2064,1936,2875,-9,-4.8,-3.6,-4.1,0.1,17.9,19.8,21,20.4,24.8
29770,31.25,57.42,0.02,0.058,0.087,0.07,0.15,1413,1777,2037,1911,2844,-9,-4.9,-3.6,-4.1,0,17.9,19.7,21,20.3,24.8
29771,31.25,57.58,0.02,0.056,0.091,0.07,0.16,1417,1775,2032,1917,2852,-9,-5,-3.7,-4.2,0,17.9,19.7,21,20.4,24.8
29772,31.25,57.75,0.02,0.053,0.088,0.06,0.15,1415,1771,2033,1907,2842,-9,-5,-3.8,-4.2,-0.1,17.9,19.8,21,20.5,24.7
29773,31.25,57.92,0.02,0.052,0.086,0.07,0.15,1420,1770,2023,1911,2836,-9,-5.1,-3.9,-4.3,-0.2,18.1,19.9,21.1,20.5,24.7
29774,31.25,58.08,0.02,0.061,0.095,0.07,0.16,1419,1766,2023,1902,2834,-8.9,-5.1,-3.8,-4.3,-0.1,18.1,19.9,21.2,20.6,24.7
29775,31.25,58.25,0.02,0.056,0.088,0.07,0.16,1422,1759,2018,1894,2820,-9,-5.2,-4,-4.4,-0.2,18.1,19.8,21.1,20.5,24.7
29776,31.25,58.42,0.02,0.052,0.08,0.07,0.15,1406,1746,1997,1880,2813,-9,-5.2,-3.9,-4.5,-0.3,18.1,19.9,21.1,20.5,24.7
29777,31.25,58.58,0.02,0.039,0.064,0.06,0.14,1371,1719,1971,1852,2777,-9.2,-5.4,-4.1,-4.6,-0.3,17.9,19.9,21.1,20.5,24.5
29778,31.25,58.75,0.02,0.025,0.042,0.04,0.12,1372,1716,1962,1843,2773,-9.2,-5.3,-4,-4.6,-0.3,18,19.8,21,20.4,24.4
29779,31.25,58.92,0.02,0.018,0.022,0.03,0.1,1378,1724,1974,1861,2804,-9.1,-5.3,-4,-4.5,-0.3,18,19.8,21,20.4,24.4
29780,31.25,59.08,0.02,0.018,0.018,0.02,0.09,1385,1735,1984,1872,2826,-9,-5.2,-3.8,-4.4,-0.1,18,19.9,21.1,20.5,24.2
29781,31.25,59.25,0.02,0.018,0.018,0.02,0.08,1391,1756,2006,1889,2848,-8.9,-5.1,-3.8,-4.4,-0.1,18.1,20,21.2,20.6,24.2
29782,31.25,59.42,0.02,0.018,0.018,0.02,0.06,1391,1767,2017,1900,2861,-8.9,-5,-3.6,-4.3,0,18.1,20.1,21.2,20.6,24.2
29783,31.25,59.58,0.02,0.018,0.018,0.02,0.05,1377,1747,2003,1882,2842,-8.8,-5,-3.7,-4.3,0,18,20,21.2,20.6,24.2
29784,31.25,59.75,0.02,0.018,0.018,0.02,0.05,1387,1781,2033,1911,2876,-8.8,-4.8,-3.4,-4.1,0.3,18.1,20.2,21.4,20.7,24.3
29785,31.25,59.92,0.02,0.018,0.019,0.02,0.05,1407,1810,2066,1943,2940,-8.7,-4.7,-3.3,-4,0.4,18.2,20.2,21.4,20.8,24.4
29786,31.25,60.08,0.02,0.018,0.019,0.02,0.05,1399,1813,2066,1947,2943,-8.6,-4.7,-3.3,-4.1,0.4,18.1,20.3,21.4,20.8,24.4
29787,31.25,60.25,0.02,0.018,0.019,0.02,0.05,1382,1808,2061,1939,2941,-8.7,-4.7,-3.3,-4,0.4,18.1,20.2,21.4,20.8,24.4
29788,31.25,60.42,0.02,0.018,0.019,0.02,0.04,1372,1788,2045,1924,2917,-8.9,-4.9,-3.5,-4.3,0.2,18,20.1,21.3,20.7,24.3
29789,31.25,60.58,0.02,0.018,0.019,0.02,0.04,1346,1759,2011,1896,2877,-9,-5,-3.6,-4.3,0.1,17.8,20,21.2,20.6,24.2
29790,31.25,60.75,0.02,0.018,0.019,0.02,0.04,1332,1733,1983,1867,2837,-9.2,-5.2,-3.8,-4.5,-0.1,17.9,20,21.2,20.6,24.2
29791,31.25,60.92,0.02,0.018,0.019,0.02,0.04,1301,1703,1954,1841,2805,-9.1,-5.4,-4,-4.7,-0.2,17.7,19.9,21.1,20.5,24.1
29792,31.25,61.08,0.02,0.018,0.019,0.02,0.04,1283,1676,1919,1809,2767,-9.3,-5.5,-4.1,-4.8,-0.3,17.6,19.8,21,20.3,24
29793,31.25,61.25,0.02,0.018,0.019,0.02,0.04,1264,1654,1893,1787,2730,-9.3,-5.5,-4,-4.8,-0.2,17.5,19.7,20.8,20.2,23.8
