afelong,afelat,ATEAMid,abialb,betnan,betpen,betpub,cassat,fagsyl,ileaqu,juncomm,junoxy,lardec,picabi,pinhal,pinsyl,quecoc,queile,quepub,querob
-10.154,54.366,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-10.142,53.916,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-10.13,53.467,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-10.107,52.568,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-10.095,52.119,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-10.085,51.669,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.385,54.37,7,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.381,53.921,8,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.377,53.471,9,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.373,53.022,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.369,52.573,11,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.365,52.123,12,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.362,51.674,13,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-9.307,43.126,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-9.305,42.676,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-9.291,39.523,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-9.289,39.073,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-9.287,38.622,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-8.718,37.27,19,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-8.716,37.721,20,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-8.715,38.171,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.713,38.622,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.711,39.073,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.709,39.523,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.707,39.974,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-8.705,40.424,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-8.703,40.875,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-8.701,41.325,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-8.699,41.775,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-8.697,42.225,30,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-8.695,42.676,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-8.693,43.126,32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-8.638,51.674,33,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-8.635,52.123,34,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-8.631,52.573,35,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-8.627,53.022,36,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-8.623,53.471,37,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-8.619,53.921,38,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-8.615,54.37,39,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-8.611,54.82,40,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-8.45,70.974,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.154,37.267,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-8.149,37.718,44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-8.144,38.169,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.139,38.619,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.133,39.07,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-8.128,39.52,48,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-8.122,39.971,49,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
-8.116,40.421,50,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
-8.11,40.872,51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-8.104,41.322,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
-8.098,41.772,53,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
-8.091,42.222,54,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
-8.085,42.672,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-8.078,43.123,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-8.071,43.573,57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-7.905,52.119,58,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.893,52.568,59,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.882,53.017,60,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-7.87,53.467,61,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.858,53.916,62,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.846,54.366,63,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-7.833,54.815,64,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-7.82,55.264,65,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-7.59,37.262,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-7.582,37.712,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-7.573,38.163,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.564,38.614,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-7.555,39.064,70,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-7.546,39.515,71,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-7.536,39.965,72,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-7.527,40.415,73,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
-7.517,40.865,74,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-7.507,41.316,75,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
-7.496,41.766,76,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
-7.486,42.216,77,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-7.475,42.666,78,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-7.464,43.116,79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-7.452,43.566,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-7.45,57.047,81,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-7.415,57.496,82,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-7.175,52.109,83,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.156,52.559,84,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.137,53.008,85,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.117,53.457,86,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.033,55.254,87,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-7.097,53.906,88,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.077,54.356,89,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.055,54.805,90,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.984,62.16,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-6.978,39.056,92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-7.027,37.254,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-6.965,39.506,94,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-7.015,37.704,95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-6.951,39.956,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-7.003,38.155,97,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-6.938,40.406,98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-6.99,38.605,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.924,40.856,100,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-6.91,41.306,101,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
-6.895,41.756,102,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
-6.888,57.947,103,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-6.88,42.206,104,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-6.865,42.656,105,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1
-6.861,58.395,106,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-6.85,43.106,107,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-6.834,43.556,108,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
-6.748,61.717,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-6.405,52.095,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.32,55.241,113,0,0,1,1,0,0,11,1,0,0,0,0,0,0,0,0,1
-6.394,52.544,114,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.307,55.69,115,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.382,52.994,116,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.293,56.139,117,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-6.371,53.443,118,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.279,56.588,119,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-6.358,53.893,120,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.264,57.037,121,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-6.346,54.342,122,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.344,39.043,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-6.337,39.493,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.333,54.791,125,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-6.249,57.486,126,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-6.386,36.34,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-6.329,39.944,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6.379,36.791,129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-6.322,40.394,130,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
-6.373,37.241,131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-6.314,40.844,132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-6.366,37.691,133,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-6.306,41.294,134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-6.359,38.142,135,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-6.297,41.744,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-6.352,38.592,137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-6.289,42.194,138,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-6.28,42.644,139,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
-6.271,43.094,140,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
-6.262,43.544,141,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-6,58.388,147,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-6,57.94,148,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.738,43.544,149,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
-5.729,43.094,150,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
-5.72,42.644,151,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
-5.711,42.194,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.648,38.592,153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-5.703,41.744,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.641,38.142,155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-5.694,41.294,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.634,37.691,157,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-5.686,40.844,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5.627,37.241,159,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-5.678,40.394,160,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
-5.621,36.791,161,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
-5.671,39.944,162,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
-5.614,36.34,163,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
-5.751,57.486,164,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.667,54.791,165,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-5.663,39.493,166,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-5.656,39.043,167,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-5.654,54.342,168,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.736,57.037,169,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.721,56.588,171,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.707,56.139,172,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.693,55.69,173,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.68,55.241,174,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.546,50.127,179,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
-5.166,43.556,182,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-5.15,43.106,183,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
-5.139,58.395,184,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.135,42.656,185,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
-5.12,42.206,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.112,57.947,187,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.105,41.756,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.09,41.306,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.076,40.856,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.01,38.605,191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-5.062,40.406,192,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
-4.997,38.155,193,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-5.049,39.956,194,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
-4.985,37.704,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.035,39.506,196,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
-4.973,37.254,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-5.022,39.056,198,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-4.962,36.803,199,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
-4.95,36.353,200,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-5.086,57.498,201,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.061,57.049,202,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-5.036,56.6,203,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-4.945,54.805,204,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-5.012,56.152,205,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.989,55.703,208,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.967,55.254,211,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.863,53.008,213,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-4.772,50.762,214,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
-4.756,50.312,215,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
-4.825,52.109,216,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-4.807,51.66,217,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-4.692,48.514,218,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
-4.678,48.064,219,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-4.549,54.208,220,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.548,43.566,221,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
-4.536,43.116,222,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
-4.525,42.666,223,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
-4.514,42.216,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.504,41.766,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.493,41.316,226,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
-4.483,40.865,227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-4.473,40.415,228,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
-4.464,39.965,229,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
-4.454,39.515,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.445,39.064,231,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-4.436,38.614,232,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-4.427,38.163,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.418,37.712,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4.41,37.262,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-4.401,36.811,236,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
-4.284,58.407,241,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.268,57.958,242,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.252,57.509,243,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.237,57.06,244,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-4.222,56.611,245,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-4.208,56.162,246,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.194,55.713,247,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.18,55.264,248,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.167,54.815,249,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.13,53.467,250,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.118,53.017,251,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.107,52.568,252,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.095,52.119,253,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-4.085,51.669,254,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
-4.074,51.22,255,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
-4.064,50.77,256,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
-4.054,50.321,257,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
-4.016,48.522,258,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
-4.007,48.072,259,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
-3.998,47.622,260,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
-3.929,43.573,261,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
-3.922,43.123,262,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
-3.915,42.672,263,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-3.909,42.222,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-3.902,41.772,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.896,41.322,266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-3.89,40.872,267,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
-3.884,40.421,268,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0
-3.878,39.971,269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3.872,39.52,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.867,39.07,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.861,38.619,272,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-3.856,38.169,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-3.851,37.718,274,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
-3.846,37.267,275,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
-3.841,36.817,276,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
-3.433,58.861,281,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
-3.428,58.412,282,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.423,57.963,283,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.417,57.514,284,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.412,57.065,285,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-3.407,56.616,286,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.403,56.167,287,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.398,55.718,288,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.393,55.269,289,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.389,54.82,290,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
-3.385,54.37,291,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
-3.377,53.471,292,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.373,53.022,293,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-3.369,52.573,294,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-3.365,52.123,295,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
-3.362,51.674,296,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
-3.358,51.224,297,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
-3.355,50.775,298,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
-3.351,50.325,299,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
-3.339,48.526,300,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
-3.336,48.076,301,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
-3.333,47.626,302,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
-3.31,43.576,303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-3.307,43.126,304,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1
-3.305,42.676,305,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
-3.303,42.225,306,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-3.301,41.775,307,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-3.299,41.325,308,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-3.297,40.875,309,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
-3.295,40.424,310,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-3.293,39.974,311,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-3.291,39.523,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.289,39.073,313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-3.287,38.622,314,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-3.285,38.171,315,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-3.284,37.721,316,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
-3.282,37.27,317,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
-3.28,36.819,318,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
-2.72,36.819,327,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
-2.718,37.27,328,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
-2.716,37.721,329,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
-2.715,38.171,330,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0
-2.713,38.622,331,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
-2.711,39.073,332,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-2.709,39.523,333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.707,39.974,334,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
-2.705,40.424,335,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-2.703,40.875,336,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
-2.701,41.325,337,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
-2.699,41.775,338,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
-2.697,42.225,339,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
-2.695,42.676,340,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
-2.693,43.126,341,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1
-2.69,43.576,342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-2.67,47.176,343,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-2.667,47.626,344,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
-2.664,48.076,345,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
